sol, median_wind, 0_median_wind, 0_hour_fraction, 1_median_wind, 1_hour_fraction, 2_median_wind, 2_hour_fraction, 3_median_wind, 3_hour_fraction, 4_median_wind, 4_hour_fraction, 5_median_wind, 5_hour_fraction, 6_median_wind, 6_hour_fraction, 7_median_wind, 7_hour_fraction, 8_median_wind, 8_hour_fraction, 9_median_wind, 9_hour_fraction, 10_median_wind, 10_hour_fraction, 11_median_wind, 11_hour_fraction, 12_median_wind, 12_hour_fraction, 13_median_wind, 13_hour_fraction, 14_median_wind, 14_hour_fraction, 15_median_wind, 15_hour_fraction, 16_median_wind, 16_hour_fraction, 17_median_wind, 17_hour_fraction, 18_median_wind, 18_hour_fraction, 19_median_wind, 19_hour_fraction, 20_median_wind, 20_hour_fraction, 21_median_wind, 21_hour_fraction, 22_median_wind, 22_hour_fraction, 23_median_wind, 23_hour_fraction
221, 3.877, 3.596, 0.999444, 3.514, 0.999444, 3.462, 0.999444, 3.387, 0.999722, 3.881, 0.999444, 4.556, 0.999444, 3.752, 0.999167, 3.816, 0.999444, 4.444, 0.999722, 9.835, 0.999444, 10.096, 0.999167, 9.9975, 0.999444, 8.686, 0.999444, 7.391, 0.999444, 7.88, 0.999722, 7.697, 0.999444, 5.873, 0.998611, 0.461, 0.998333, 2.136, 0.998889, 2.104, 0.998333, 1.889, 0.999444, 2.586, 0.999167, 3.006, 0.999444, 3.634, 0.999444
222, 3.919, 3.588, 0.999444, 3.647, 0.999722, 3.832, 0.999444, 3.647, 0.999444, 3.859, 0.999444, 4.252, 0.999167, 3.401, 0.999444, 3.541, 0.999444, 6.589, 0.999444, 9.7855, 0.999444, 9.899, 0.999444, 9.9425, 0.999444, 9.173, 0.999722, 8.778, 0.999444, 8.785, 0.999444, 8.857, 0.999444, 5.944, 0.999722, 0.237, 0.997222, 0.712, 0.992222, 1.943, 0.996111, 2.045, 0.999444, 2.609, 0.999444, 3.315, 0.999444, 3.362, 0.999444
223, 3.872, 3.579, 0.999444, 3.498, 0.999444, 3.6, 0.999444, 3.527, 0.999167, 3.998, 0.999444, 4.08, 0.999444, 3.801, 0.999722, 3.432, 0.999167, 7.5985, 0.999444, 8.655, 0.999444, 10.0895, 0.999722, 10.454, 0.999444, 9.586, 0.999444, 8.729, 0.999167, 8.957, 0.999444, 8.647, 0.999444, 5.921, 0.990556, 0.426, 0.986944, 1.923, 0.999444, 1.834, 0.999444, 1.924, 0.998889, 2.308, 0.999722, 3.558, 0.999444, 3.4865, 0.999444
224, 3.69, 3.672, 0.999444, 3.618, 0.999167, 3.451, 0.999444, 3.405, 0.999444, 3.573, 0.999722, 4.041, 0.999167, 2.8975, 0.999722, 3.3055, 0.999444, 6.224, 0.999444, 9.298, 0.999444, 9.825, 0.999444, 9.635, 0.999167, 7.965, 0.999444, 6.995, 0.999444, 6.0595, 0.999444, 6.5615, 0.999722, 4.796, 0.996944, 0.435, 0.980278, 1.458, 0.981944, 1.145, 0.998889, 2.018, 0.998889, 2.141, 0.999444, 3.223, 0.999167, 3.569, 0.999722
225, 3.896, 3.394, 0.999444, 2.949, 0.999444, 3.171, 0.999722, 3.501, 0.999444, 4.148, 0.999444, 4.112, 0.999167, 3.748, 0.999444, 3.52, 0.999722, 7.452, 0.999444, 8.934, 0.999167, 10.36, 0.999444, 10.5495, 0.999444, 9.457, 0.999722, 8.585, 0.999444, 7.878, 0.999444, 8.268, 0.999444, 5.777, 0.997778, 0.445, 0.999444, 1.282, 0.996667, 0.49, 0.998333, 2.023, 0.9675, 2.018, 0.999444, 2.429, 0.999444, 3.342, 0.999444
226, 3.93, 3.57, 0.999444, 2.923, 0.999444, 3.566, 0.999444, 3.775, 0.999722, 4.01, 0.999444, 3.919, 0.999444, 3.77, 0.999167, 3.815, 0.999444, 6.929, 0.999444, 8.222, 0.999722, 10.0175, 0.999444, 10.45, 0.999444, 8.6925, 0.999444, 8.31, 0.999167, 7.968, 0.999444, 8.241, 0.999444, 6.149, 0.997222, 0.406, 0.992778, 1.207, 0.995, 1.175, 0.985833, 1.713, 0.998333, 1.997, 0.999444, 3.51, 0.999444, 3.4605, 0.999444
227, 3.643, 3.2405, 0.999444, 2.918, 0.999444, 3.171, 0.999444, 3.096, 0.999444, 3.293, 0.999444, 3.343, 0.999444, 3.4125, 0.999722, 5.88, 0.999444, 8.0265, 0.999444, 9.364, 0.999167, 10.2115, 0.999444, 9.743, 0.999444, 8.631, 0.999722, 8.338, 0.999444, 8.216, 0.999444, 7.584, 0.999444, 5.033, 0.995556, 0.234, 0.968056, 1.276, 0.997778, 1.636, 0.998889, 1.885, 0.996667, 2.009, 0.999444, 3.103, 0.999444, 3.2835, 0.999444
228, 3.695, 3.511, 0.999444, 2.914, 0.999444, 3.286, 0.999444, 3.63, 0.999722, 3.913, 0.999444, 3.565, 0.999444, 2.9825, 0.999167, 3.986, 0.999444, 6.988, 0.999444, 8.274, 0.999722, 9.526, 0.999444, 9.9445, 0.999444, 9.295, 0.999167, 8.026, 0.999444, 7.805, 0.999444, 8.072, 0.999444, 5.961, 0.956389, 0.435, 0.995556, 1.774, 0.999444, 1.942, 0.996111, 2.01, 0.998333, 2.413, 0.999444, 3.288, 0.999722, 3.448, 0.999167
229, 3.666, 3.394, 0.999444, 3.056, 0.999444, 3.284, 0.999167, 3.471, 0.999444, 3.451, 0.999444, 3.2205, 0.999722, 3.038, 0.999444, 3.446, 0.999444, 7.5925, 0.999167, 7.964, 0.999444, 8.842, 0.999444, 9.693, 0.999722, 8.49, 0.999444, 7.174, 0.999444, 7.1725, 0.999167, 6.645, 0.999444, 5.729, 0.997778, 0.413, 0.991111, 1.223, 0.995556, 0.344, 0.990278, 1.563, 0.998333, 2.169, 0.999167, 2.99, 0.999444, 3.739, 0.999722
230, 3.684, 3.363, 0.999722, 2.903, 0.999444, 3.17, 0.999444, 3.456, 0.999167, 3.703, 0.999444, 3.72, 0.999444, 3.43, 0.999444, 4.5835, 0.999722, 6.7475, 0.999444, 7.764, 0.999444, 10.068, 0.999167, 11.829, 0.999444, 10.139, 0.999444, 9.9785, 0.999722, 9.157, 0.999444, 8.6365, 0.999722, 5.907, 0.999722, 0.675, 0.999444, 1.328, 0.998611, 1.165, 0.998056, 2.018, 0.999722, 2.019, 0.999722, 2.252, 0.999722, 3.603, 0.999444
231, 4.033, 3.551, 0.999722, 3.314, 0.999722, 3.156, 0.999722, 3.238, 0.999722, 3.574, 0.999722, 3.128, 0.999722, 3.7125, 0.999722, 3.344, 0.999722, 7.349, 0.999722, 7.652, 0.999722, 9.721, 0.999722, 10.9905, 0.999722, 9.336, 0.999722, 8.2065, 0.999722, 7.2045, 0.995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.437, 0.0466667
232, 2.697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3525, 0.310278, 5.447, 0.999722, 2.3475, 0.999722, 0.953, 0.999722, 1.3405, 0.999722, 2.037, 0.999722, 2.579, 0.999722, 3.616, 0.999722, 3.472, 0.9625
233, 3.9215, 3.511, 0.999722, 3.318, 0.999722, 3.407, 0.999722, 3.6005, 0.999722, 4.151, 0.999722, 3.729, 0.999722, 3.932, 0.999722, 3.843, 0.999722, 5.3575, 0.999722, 7.344, 0.999722, 9.497, 0.999722, 11.139, 0.999722, 9.4575, 0.999722, 8.45, 0.999722, 8.888, 0.999722, 7.489, 0.999722, 5.833, 0.999722, 0.413, 0.998333, 2.088, 0.997222, 1.843, 0.881667, 2.012, 0.286389, 2.121, 0.999722, 2.9335, 0.999722, 3.57, 0.999722
234, 3.763, 3.494, 0.999722, 3.451, 0.999722, 3.397, 0.999722, 3.368, 0.999722, 3.592, 0.999722, 3.159, 0.999722, 3.1835, 0.999722, 3.878, 0.999722, 8.331, 0.999722, 9.554, 0.999722, 10.3765, 0.999722, 10.987, 0.999722, 10.045, 0.999722, 8.257, 0.999722, 6.497, 0.999722, 6.386, 0.999722, 5.748, 0.997778, 0.235, 0.996389, 1.245, 0.9975, 1.971, 0.991667, 1.716, 0.973611, 2.5605, 0.999722, 2.814, 0.999722, 3.688, 0.999722
235, 3.673, 3.33, 0.999722, 3.19, 0.999722, 3.635, 0.999722, 3.338, 0.999722, 3.68, 0.999722, 3.487, 0.999722, 3.285, 0.999722, 3.253, 0.999722, 6.382, 0.999722, 6.823, 0.999722, 8.493, 0.999722, 10.364, 0.999722, 8.564, 0.999722, 6.7695, 0.999722, 6.9325, 0.999722, 7.9545, 0.999722, 5.773, 0.999722, 0.231, 0.925833, 1.967, 0.992778, 1.962, 0.999722, 1.2355, 0.999722, 1.983, 0.999722, 2.5345, 0.999722, 3.568, 0.999722
236, 3.7705, 3.233, 0.999722, 3.306, 0.999722, 3.433, 0.999722, 3.485, 0.999722, 3.605, 0.999722, 3.3185, 0.999722, 3.737, 0.999722, 4.705, 0.999722, 4.266, 0.999722, 6.918, 0.999722, 9.9055, 0.999722, 10.0725, 0.999722, 8.845, 0.999722, 9.015, 0.999722, 8.839, 0.999722, 8.1765, 0.999722, 5.858, 0.992778, 0.438, 0.998889, 2.025, 0.998611, 1.983, 0.999167, 1.885, 0.999722, 2.176, 0.999722, 3.362, 0.999722, 3.323, 0.999722
237, 3.806, 3.411, 0.999722, 3.324, 0.999722, 3.161, 0.999722, 3.23, 0.999722, 3.882, 0.999722, 3.379, 0.999722, 3.822, 0.999722, 3.592, 0.999722, 6.18, 0.999722, 6.795, 0.999722, 8.14, 0.999722, 10.204, 0.999722, 9.39, 0.999722, 7.9955, 0.999722, 9.85, 0.999722, 9.04, 0.999722, 5.94, 0.996667, 2.714, 0.980556, 1.9055, 0.995833, 1.967, 0.999722, 2.033, 0.999722, 2.452, 0.999722, 3.024, 0.999722, 3.445, 0.999722
238, 3.965, 3.219, 0.999722, 2.66, 0.999722, 3.145, 0.999722, 3.375, 0.999722, 3.98, 0.999722, 4.358, 0.999722, 3.317, 0.999722, 4.155, 0.999722, 4.377, 0.999722, 6.688, 0.999722, 9.918, 0.999722, 10.624, 0.999722, 9.55, 0.999722, 8.774, 0.999722, 8.429, 0.999722, 8.3265, 0.999722, 5.947, 0.999722, 0.231, 0.997222, 1.207, 0.981111, 0.4835, 0.994444, 2.014, 0.999722, 2.85, 0.999722, 3.634, 0.999722, 3.588, 0.999722
239, 3.991, 3.382, 0.999722, 3.061, 0.999722, 3.342, 0.999722, 3.489, 0.999722, 3.73, 0.999722, 3.735, 0.999722, 4.549, 0.999722, 3.906, 0.999722, 4.872, 0.999722, 7.624, 0.999722, 9.945, 0.999722, 10.2785, 0.999722, 8.758, 0.999722, 7.683, 0.999722, 7.482, 0.999722, 7.7135, 0.999722, 5.958, 0.999444, 0.227, 0.986944, 0.3795, 0.517778, 1.914, 0.779722, 2.035, 0.926944, 2.478, 0.999722, 3.4155, 0.999722, 3.175, 0.999722
240, 4.102, 2.969, 0.999722, 3.0455, 0.999722, 3.432, 0.999722, 3.66, 0.999722, 4.13, 0.999722, 3.9435, 0.999722, 3.87, 0.999722, 4.555, 0.999722, 6.181, 0.999722, 7.549, 0.999722, 8.923, 0.999722, 10.1355, 0.999722, 9.317, 0.999722, 8.129, 0.999722, 7.3245, 0.999722, 8.632, 0.999722, 6.124, 0.999722, 0.239, 0.999167, 0.534, 0.932222, 1.294, 0.959167, 2.174, 0.999722, 2.314, 0.999722, 2.511, 0.999722, 3.0415, 0.999722
241, 3.911, 3.264, 0.999722, 3.436, 0.999722, 3.688, 0.999722, 3.881, 0.999722, 3.745, 0.999722, 3.283, 0.999722, 2.676, 0.999722, 3.168, 0.999722, 5.474, 0.999722, 7.507, 0.999722, 8.733, 0.999722, 9.9005, 0.999722, 8.926, 0.999722, 8.952, 0.999722, 8.775, 0.999722, 8.602, 0.999722, 5.864, 0.999722, 0.241, 0.984444, 0.544, 0.925, 0.645, 0.917222, 2.023, 0.996944, 1.994, 0.999722, 3.5175, 0.999722, 3.603, 0.999722
242, 4.185, 2.968, 0.999722, 3.345, 0.999722, 3.521, 0.999722, 2.832, 0.999722, 2.909, 0.999722, 3.678, 0.999722, 4.418, 0.999722, 5.387, 0.999722, 5.9415, 0.999722, 7.773, 0.999722, 9.197, 0.999722, 10.539, 0.999722, 9.92, 0.999722, 8.829, 0.999722, 8.275, 0.999722, 8.658, 0.999722, 5.891, 0.999722, 0.234, 0.999444, 1.082, 0.939722, 0.497, 0.931667, 2.018, 0.877778, 2.134, 0.999722, 3.3795, 0.999722, 3.548, 0.999722
243, 4.331, 3.5045, 0.999722, 3.672, 0.999722, 2.985, 0.999722, 3.064, 0.999722, 3.5515, 0.999722, 4.223, 0.999722, 4.704, 0.999722, 4.92, 0.999722, 5.196, 0.999722, 7.109, 0.999722, 8.8325, 0.999722, 9.7235, 0.999722, 8.793, 0.999722, 8.4065, 0.999722, 7.406, 0.999722, 7.289, 0.999722, 5.968, 0.999722, 0.228, 0.999722, 0.552, 0.989167, 2.079, 0.997222, 1.873, 0.999722, 1.971, 0.999722, 3.702, 0.999722, 3.569, 0.999722
244, 3.834, 2.771, 0.999722, 2.7435, 0.999722, 3.096, 0.999722, 3.576, 0.999722, 3.545, 0.999722, 3.298, 0.999722, 3.338, 0.999722, 4.671, 0.999722, 5.603, 0.999722, 7.4895, 0.999722, 9.007, 0.999722, 9.8095, 0.999722, 9.334, 0.999722, 8.867, 0.999722, 8.415, 0.999722, 8.5555, 0.999722, 5.703, 0.999722, 0.225, 0.987778, 0.89, 0.995556, 1.16, 0.9875, 1.718, 0.996944, 2.003, 0.999722, 2.544, 0.999722, 3.431, 0.999722
245, 3.744, 2.802, 0.999722, 3.453, 0.999722, 3.413, 0.999722, 3.188, 0.999722, 3.9565, 0.999722, 3.533, 0.999722, 3.386, 0.937778, 5.513, 0.784722, 5.451, 0.999722, 7.456, 0.999722, 8.2905, 0.260278, 9.247, 0.908611, 8.386, 0.999722, 7.73, 0.999722, 7.542, 0.999722, 6.8945, 0.999722, 5.443, 0.999722, 0.235, 0.996389, 0.52, 0.992222, 0.681, 0.989167, 2.07, 0.996389, 2.746, 0.999722, 2.988, 0.999722, 3.4875, 0.999722
246, 4.8355, 3.776, 0.978611, 3.4645, 0.999722, 3.017, 0.999722, 3.253, 0.999722, 3.975, 0.999722, 3.995, 0.999722, 4.307, 0.999722, 4.931, 0.999722, 4.737, 0.999722, 7.362, 0.999722, 9.296, 0.999722, 9.33, 0.999722, 7.699, 0.999722, 7.499, 0.999722, 7.489, 0.999722, 6.295, 0.999722, 5.698, 0.238333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
247, 3.969, 3.752, 0.999722, 3.382, 0.999722, 3.274, 0.999722, 3.382, 0.999722, 3.558, 0.999722, 3.536, 0.999722, 3.835, 0.999722, 5.031, 0.999722, 5.7135, 0.999722, 8.084, 0.999722, 9.216, 0.999722, 10.748, 0.999722, 9.395, 0.999722, 8.902, 0.999722, 8.277, 0.999722, 8.0855, 0.999722, 5.365, 0.999722, 0.234, 0.999722, 1.031, 0.997778, 1.954, 0.999722, 1.986, 0.999722, 2.589, 0.999722, 2.5345, 0.999722, 3.719, 0.999722
