# srt_ind, vortex_number, sols, t0, t0_unc, DeltaP, DeltaP_unc, Gamma, Gamma_unc, slope, slope_unc, intercept, intercept_unc, U, U_unc, Diameter, Diameter_unc, full_Vobs, full_Vobs_unc, full_b, full_b_unc, full_Pact, full_Pact_unc, full_Vact, full_Vact_unc, full_Dact, full_Dact_unc, full_Vobs_sigma
696, 0, 418, 11.1869, 0.000364365, 0.387005, 0.0252612, 40.1243, 4.1377, -4.01288, 0.0852639, 626.263, 0.00530317, 8.0645, 2.24269, 323.582, 95.9739, -21.5662, 2.47814, -196.553, 32.7221, -0.153602, 0.124304, nan, nan, nan, nan, 8.70259
697, 1, 418, 14.7079, 0.000405885, 0.460643, 0.020828, 64.2925, 4.92717, -4.49303, 0.0893613, 610.707, 0.00636748, 9.862, 1.6538, 634.053, 116.904, -29.0598, 1.25328, -586.156, 46.7707, -0.108774, 0.0491288, nan, nan, nan, nan, 23.1871
698, 0, 419, 14.4194, 0.000140586, 0.908751, 0.0630633, 14.5847, 1.48825, -3.66793, 0.128076, 612.426, 0.00667738, 7.8415, 2.8998, 114.366, 43.8732, -25.0897, 3.90366, -96.5554, 27.9117, -0.920408, 0.572855, nan, nan, nan, nan, 6.42723
699, 1, 419, 12.144, 3.76535e-05, 0.896575, 0.0560253, 4.34587, 0.393216, -1.79835, 0.175508, 621.587, 0.00442122, 6.938, 1.70806, 30.1516, 7.90844, -15.0221, 7.53302, -16.2862, 11.171, 3.35801, 2.59072, 16.9783, 6.54943, 15.5798, 27.9232, 1.99416
700, 2, 419, 10.5439, 4.19804e-05, 1.30272, 0.107624, 3.61825, 0.435231, -6.00205, 0.666258, 627.413, 0.0102499, 8.819, 0.605772, 31.9093, 4.42003, -34.6451, 4.32644, -29.081, 5.64146, -0.762808, 0.517199, nan, nan, nan, nan, 8.00777
701, 0, 420, 11.8529, 1.68404e-05, 1.3246, 0.0496592, 3.26877, 0.179957, 0.906511, 0.379729, 622.973, 0.00489664, 8.6865, 1.05172, 28.3942, 3.77654, -3.55749, 2.46167, -23517.8, 1.14188e+11, 1.36241, 0.0741525, 10.8281, 0.294673, 27.9974, 1.91836e+14, 1.44515
702, 0, 421, 10.9884, 6.93846e-05, 1.82583, 0.0561001, 16.2529, 0.752028, -4.63027, 0.205451, 623.507, 0.00784229, 7.955, 0.7642, 129.292, 13.7861, -24.8948, 3.32324, -81.3253, 14.6341, -344.618, 2000.7, nan, nan, nan, nan, 7.49114
703, 0, 422, 11.1743, 6.56029e-05, 0.83674, 0.0561249, 7.04162, 0.687486, -5.92732, 0.151125, 621.368, 0.00501979, 4.979, 1.4333, 35.0602, 10.6574, -22.7183, 3.78951, -34.2195, 8.2731, -1.03815, 0.631419, nan, nan, nan, nan, 5.99504
704, 1, 422, 13.8856, 5.14237e-05, 4.21323, 0.0520964, 29.9208, 0.567677, -5.56558, 0.151652, 612.083, 0.00856878, 8.6475, 1.48983, 258.74, 44.8464, -25.6, 1.1903, -180.446, 13.6356, 7.63934, 0.36172, 25.737, 0.609318, 192.151, 65.5937, 21.5072
705, 2, 422, 12.8848, 2.59128e-05, 2.47312, 0.127758, 3.5818, 0.273929, 1.26586, 1.44366, 617.143, 0.0152736, 7.702, 1.81678, 27.587, 6.84083, -18.0066, 1.85723, -8.27328, 1.06223, 3.99669, 0.45837, 18.5374, 1.063, 21.7009, 8.73397, 9.69538
706, 0, 423, 11.0671, 6.47084e-05, 0.831023, 0.0330984, 11.695, 0.694194, -1.9582, 0.129532, 621.675, 0.00414955, 7.944, 0.589776, 92.9051, 8.83098, -22.8254, 1.26258, -58.8522, 4.5821, -0.981905, 0.205817, nan, nan, nan, nan, 18.0784
707, 1, 423, 12.9979, 7.47101e-06, 1.26174, 0.0296743, 2.5596, 0.0907711, -1.37771, 0.407709, 615.728, 0.00323904, 6.724, 0.49298, 17.2108, 1.40169, -17.8984, 3.10424, -8.4766, 2.04766, 4.86313, 1.32472, 20.4165, 2.78074, 8.76654, 4.82216, 5.7658
708, 2, 423, 11.1378, 2.29844e-05, 1.29329, 0.0557198, 3.82802, 0.242761, -4.58981, 0.464586, 621.336, 0.00606157, 10.786, 1.89165, 41.289, 7.70016, -32.8802, 1.58859, -23.9791, 2.08038, -0.885687, 0.212168, nan, nan, nan, nan, 20.6977
709, 1, 427, 12.0651, 6.9001e-05, 0.885446, 0.10081, 4.36846, 0.761957, -2.02348, 1.92828, 619.921, 0.0162622, 12.305, 1.70122, 53.7539, 11.964, -28.0531, 4.62037, -27.9984, 7.80387, -0.553814, 0.475732, nan, nan, nan, nan, 6.07161
710, 2, 427, 14.0389, 5.4112e-05, 2.37748, 0.0365561, 25.3264, 0.589848, -3.59678, 0.0978706, 610.703, 0.0053935, 3.428, 1.38383, 86.8189, 35.1056, -18.1542, 1.76584, -58.662, 6.67631, 3.95776, 0.323683, 18.5341, 0.757902, 67.2896, 46.7661, 10.2808
711, 0, 429, 14.2683, 0.000143826, 0.550685, 0.0146331, 38.9106, 1.62756, -5.13996, 0.0486155, 610.194, 0.00297684, 5.206, 1.42558, 202.569, 56.1135, -16.026, 1.41979, -168.017, 20.3899, -1.6313, 0.407384, nan, nan, nan, nan, 11.2876
712, 1, 429, 11.3444, 6.14188e-05, 1.48844, 0.478718, 1.50814, 0.73156, -25.4798, 8.10083, 622.23, 0.0649589, 15.164, 2.69392, 22.8694, 11.8139, -24.1087, 1.93019, -7.08982, 0.684205, -10.4845, 23.83, nan, nan, nan, nan, 12.4903
713, 2, 429, 11.3423, 0.000529544, 0.725183, 0.0986118, 28.1577, 7.94421, -2.04136, 3.22008, 622.682, 0.0657472, 7.744, 1.63199, 218.053, 76.788, -27.4234, 1.59252, -187.744, 21.0401, -0.356332, 0.127847, nan, nan, nan, nan, 17.2201
714, 0, 430, 11.8525, 0.000113598, 0.534603, 0.0959278, 4.55263, 1.17646, -0.41699, 0.207814, 620.187, 0.00674392, 9.052, 1.97042, 41.2104, 13.9241, -33.1314, 6.98362, -33.7977, 11.1646, -0.107371, 0.270666, nan, nan, nan, nan, 4.74415
715, 1, 430, 10.8309, 3.32204e-05, 1.04052, 0.0930941, 2.77724, 0.367615, -5.63645, 0.901642, 625.065, 0.00935668, 13.73, 1.73201, 38.1315, 6.97236, -35.7144, 7.89309, -25.2546, 10.5624, -0.400627, 0.637153, nan, nan, nan, nan, 4.52477
716, 2, 430, 14.5533, 0.000155791, 0.392347, 0.0353611, 12.4449, 1.63971, -4.86796, 0.0663366, 606.732, 0.00349282, 8.675, 0.683238, 107.96, 16.5721, -17.3466, 2.08812, -43.1781, 5.5923, -0.331101, 0.175984, nan, nan, nan, nan, 8.30726
717, 3, 430, 10.9533, 1.48323e-05, 4.19731, 0.0841132, 5.32735, 0.159909, -5.3423, 0.826135, 624.563, 0.0111307, 7.6545, 0.708265, 40.7782, 3.96675, -7.79163, 2.59006, -8.99908, 2.53823, 4.38318, 0.153897, 19.3328, 0.339396, 39.9042, 4.21219, 3.00828
718, 0, 431, 11.0643, 3.72336e-05, 1.48794, 0.0602231, 6.62262, 0.396276, -8.40851, 0.325806, 621.952, 0.0068539, 9.636, 1.45945, 63.8156, 10.3923, -33.3688, 1.75519, -38.8278, 3.37908, -1.24803, 0.290924, nan, nan, nan, nan, 19.0115
719, 1, 431, 12.2655, 2.12612e-05, 2.002, 0.0348908, 8.78213, 0.226898, -0.956866, 0.155535, 618.017, 0.00410747, 12.7355, 2.50151, 111.845, 22.1578, -22.4402, 3.21274, -76.7521, 28.4314, 7.47765, 1.64171, 25.3403, 2.78172, 57.8717, 86.7243, 6.98473
720, 0, 432, 15.1046, 2.8982e-05, 0.668163, 0.0189939, 7.33953, 0.308244, -1.69816, 0.0906558, 604.359, 0.00214088, 9.521, 1.53749, 69.8797, 11.6599, -22.4007, 1.69422, -54.2092, 8.86661, -0.586357, 0.190327, nan, nan, nan, nan, 13.2219
721, 0, 433, 13.9624, 0.000211109, 1.19211, 0.202568, 8.94543, 2.26475, -5.66747, 0.341245, 611.168, 0.0254134, 6.3435, 1.43689, 56.7453, 19.2772, -18.7674, 1.55991, -25.5992, 2.63617, 7.9378, 9.05101, 26.2665, 14.9751, 21.9907, 50.1206, 12.031
722, 1, 433, 13.9625, 0.000140573, 1.19761, 0.134922, 8.98361, 1.46976, -1.55985, 0.251859, 611.173, 0.0114984, 6.3435, 1.60137, 56.9875, 17.1431, -18.745, 1.6373, -25.7009, 2.78053, 7.67201, 5.65128, 25.823, 9.51076, 22.5156, 43.8515, 11.4487
723, 0, 434, 13.9803, 7.4899e-06, 1.64113, 0.0299365, 1.49696, 0.0431096, 3.71834, 0.797486, 610.963, 0.00414934, 8.378, 0.475195, 12.5415, 0.797785, -28.2714, 0.608008, -7.19691, 0.26462, -4.00723, 0.301465, nan, nan, nan, nan, 46.4984
724, 0, 435, 9.34659, 7.10469e-05, 0.447548, 0.0590579, 3.87762, 0.745362, -17.5608, 0.298603, 638.489, 0.00547371, 13.426, 1.17103, 52.0609, 10.9892, -32.1584, 1.82538, -23.6797, 1.90324, -0.0743696, 0.0592727, nan, nan, nan, nan, 17.6174
725, 1, 435, 11.9556, 4.34017e-05, 1.78159, 0.105623, 5.26858, 0.474483, 8.95722, 1.44208, 618.882, 0.0159757, 5.958, 0.623285, 31.3902, 4.33305, -21.9324, 2.75965, -34.8546, 6.49732, 8.67242, 3.04483, 27.1429, 4.76484, 14.2275, 33.2389, 7.94753
726, 2, 435, 14.8178, 3.67708e-05, 1.50434, 0.0132504, 30.0344, 0.406034, -5.15288, 0.0386429, 606.294, 0.00219126, 6.5085, 1.87604, 195.479, 56.4076, -24.3013, 2.24011, -117.688, 15.1631, -11.4084, 2.49961, nan, nan, nan, nan, 10.8482
727, 3, 435, 11.9775, 7.84266e-06, 3.28736, 0.0718994, 1.34341, 0.0459571, 1.95432, 1.57836, 619.031, 0.00818135, 9.9655, inf, 13.3878, inf, -25.4384, 9.22313, -6.17548, 3.08972, 7.81627, 3.30912, 25.7656, 5.4541, 8.68226, inf, 2.75811
728, 0, 436, 10.2997, 2.20076e-05, 1.70732, 0.0994177, 2.292, 0.191232, 0.735484, 0.968665, 626.888, 0.00987624, 19.059, 3.46726, 43.6832, 8.74288, -40.719, 4.99258, -29.0504, 6.87498, -0.904147, 0.640994, nan, nan, nan, nan, 8.15589
729, 0, 438, 12.3613, 1.59677e-05, 1.18116, 0.0488279, 2.91634, 0.177587, -5.86625, 0.345641, 621.174, 0.00442878, 7.761, 1.14944, 22.6337, 3.62444, -19.63, 5.23273, -11.9818, 5.51854, 33.88, 43.7928, 53.5074, 34.5814, 4.22608, 36.8242, 3.75139
730, 1, 438, 10.9202, 4.00496e-05, 1.71764, 0.0666065, 7.43534, 0.424296, -0.606692, 0.273186, 624.724, 0.00711092, 7.249, 1.33238, 53.8988, 10.3732, -19.6452, 2.91952, -28.1863, 5.95763, 5.17998, 1.19415, 20.8643, 2.40494, 31.0371, 21.0142, 6.72892
731, 0, 440, 11.1581, 1.71037e-05, 1.2882, 0.0560111, 2.83698, 0.183816, -1.84178, 0.860766, 625.304, 0.00687452, 10.297, 1.04236, 29.2124, 3.51103, -25.1277, 4.25389, -13.2125, 3.2289, -2.86939, 1.43486, nan, nan, nan, nan, 5.90699
732, 0, 441, 12.1657, 2.6854e-05, 1.4833, 0.581586, 1.33337, 0.639541, 6.75819, 2.5446, 619.772, 0.0196212, 8.128, 0.524507, 10.8376, 5.24502, -2.253, 75.2588, -0.578546, 17.96, 1.49825, 1.16176, 11.3338, 4.39417, 10.7834, 5.61262, 0.0299367
733, 1, 441, 9.58182, 3.11454e-05, 1.52006, 0.0541652, 6.29243, 0.330737, -14.9794, 0.285622, 637.832, 0.00599331, 9.178, 2.91633, 57.7519, 18.6002, -3.91314, 3.44154, -14.4231, 10.7369, 1.56743, 0.101296, 11.4283, 0.369281, 56.8725, 19.6572, 1.13703
734, 0, 442, 13.5381, 6.94444e-05, 0.874863, 0.0356023, 12.2858, 0.730592, -7.69706, 0.0663596, 613.731, 0.00344889, 9.953, 1.18952, 122.281, 16.3233, -19.9742, 3.75693, -50.318, 12.1532, -2.66523, 1.37208, nan, nan, nan, nan, 5.31664
735, 1, 442, 10.4543, 3.69382e-05, 5.22974, 0.32746, 4.2559, 0.399442, -1.18252, 4.01269, 625.604, 0.04325, 11.6695, 2.71145, 49.6642, 12.4455, -34.7516, 4.73876, -24.8966, 4.64353, 16.6116, 4.53331, 37.4119, 5.10485, 27.8662, 23.682, 7.33348
736, 0, 443, 12.7928, 4.20697e-05, 1.03969, 0.0538717, 5.84537, 0.439554, -8.17844, 0.149026, 617.484, 0.00454224, 6.721, 0.595582, 39.2867, 4.56593, -26.6272, 3.02983, -31.1284, 5.65146, -1.04707, 0.478026, nan, nan, nan, nan, 8.78834
737, 1, 443, 9.41128, 1.1062e-05, 2.62074, 0.182802, 1.69711, 0.171283, -6.75697, 2.80088, 636.613, 0.0149887, 8.718, 2.03813, 14.7954, 3.76749, -0.196919, 5.19432, 0.122649, 3.17646, 2.62086, 0.182922, 14.7494, 0.514717, 14.7951, 3.76794, 0.0379105
738, 2, 443, 14.6399, 3.10513e-05, 1.8645, 0.0443719, 9.39239, 0.332486, -3.75151, 0.204573, 606.889, 0.00544045, 9.567, 1.80541, 89.857, 17.2528, -29.1061, 1.46362, -45.8217, 3.70486, -6.11384, 0.93352, nan, nan, nan, nan, 19.8864
739, 0, 444, 11.1659, 0.000149055, 0.59476, 0.0173339, 36.7747, 1.67677, -5.0248, 0.0559692, 622.088, 0.0033645, 11.238, 1.48285, 413.274, 57.6954, -26.346, 1.19205, -206.595, 13.7859, -0.241887, 0.0757644, nan, nan, nan, nan, 22.1013
740, 1, 444, 15.2311, 9.58496e-05, 0.468782, 0.016372, 19.7555, 1.02902, -3.75264, 0.038703, 602.568, 0.00209942, 14.237, 2.77272, 281.259, 56.7018, -16.5193, 4.92503, -142.706, 64.9358, -0.698441, 0.696936, nan, nan, nan, nan, 3.35415
741, 2, 444, 14.1378, 0.000134246, 0.629456, 0.0684202, 8.8918, 1.4107, -4.14199, 0.167036, 607.648, 0.00644164, 10.0585, 1.9612, 89.4382, 22.4822, -18.0651, 1.99324, -65.6143, 13.6323, -1.25647, 0.497515, nan, nan, nan, nan, 9.0632
742, 0, 446, 9.31333, 2.88872e-05, 1.48194, 0.0630488, 4.88546, 0.306997, -14.2554, 0.451157, 642.546, 0.00711151, 9.578, 0.884256, 46.7929, 5.22575, -28.8039, 3.42899, -26.281, 4.21538, -2.12421, 0.868315, nan, nan, nan, nan, 8.4001
743, 1, 446, 15.4923, 5.95866e-06, 2.25946, 0.172141, 0.858212, 0.0614148, -0.718222, 0.570945, 604.454, 0.00295281, 11.508, inf, 9.8763, inf, -11.8664, 70.7716, -1.89577, 9.67378, 2.74801, 5.83306, 15.5185, 16.4701, 8.95545, inf, 0.167671
744, 0, 447, 13.6664, 1.79315e-05, 2.27081, 0.0404656, 7.2437, 0.191651, -3.14394, 0.228968, 613.35, 0.00485287, 8.205, 1.09434, 59.4346, 8.08157, -17.0691, 2.28685, -21.7184, 4.18864, 3.59959, 0.370282, 17.6855, 0.909634, 47.2067, 10.8804, 7.46402
745, 0, 448, 15.0777, 2.99072e-05, 0.545263, 0.0238496, 4.92373, 0.314745, -3.95878, 0.11123, 606.435, 0.00228775, 7.41, 0.787791, 36.4848, 4.52604, -6.50731, 5.52292, -47767.7, 3.00646e+11, 0.701022, 0.267316, 7.82661, 1.49223, 32.1773, 8.92629e+14, 1.17824
746, 1, 448, 11.8012, 1.73147e-05, 1.84721, 0.0623394, 3.67618, 0.184084, 0.940943, 0.712415, 621.811, 0.00755782, 9.1685, 0.87188, 33.7051, 3.6224, -24.8082, 3.489, -13.9363, 2.7917, 81.7431, 124.128, 83.4633, 63.37, 5.06674, 28.5747, 7.11041
747, 0, 450, 12.8503, 3.78259e-05, 2.45409, 0.037777, 17.6893, 0.403813, -5.26935, 0.0844997, 619.351, 0.00447046, 8.8265, 1.13654, 156.135, 20.4181, -6.42569, 3.18919, -141513, 2.56646e+11, 2.58146, 0.133167, 14.8344, 0.382623, 152.234, 4.77144e+14, 2.01483
748, 0, 451, 11.1, 3.56264e-05, 0.727796, 0.0709368, 2.48152, 0.355352, -4.01966, 1.04546, 626.514, 0.00822365, 8.222, 0.906801, 20.4031, 3.68781, -21.7736, 2.4894, -14.58, 3.03336, -0.79689, 0.35886, nan, nan, nan, nan, 8.74654
749, 1, 451, 10.4869, 7.31293e-05, 0.718308, 0.0457445, 8.26749, 0.768376, -8.22575, 0.119426, 631.027, 0.00432347, 12.512, 2.5463, 103.443, 23.1429, -25.9475, 1.28526, -56.6619, 4.82483, -0.405165, 0.112246, nan, nan, nan, nan, 20.1884
750, 2, 451, 12.8611, 5.10298e-05, 0.994898, 0.067239, 5.43477, 0.545317, -3.74407, 0.507395, 619.12, 0.0080658, 6.302, 1.30797, 34.2499, 7.89565, -20.63, 4.09032, -34.704, 14.7986, -4.11887, 2.33242, nan, nan, nan, nan, 5.04361
751, 0, 453, 9.81367, 2.03144e-05, 1.43766, 0.0554971, 3.78167, 0.217104, -18.2658, 0.6423, 636.957, 0.00684447, 8.642, 1.09764, 32.6812, 4.55524, -19.4691, 2.5949, -20.3821, 4.60806, 6.79538, 1.89132, 23.8348, 3.31689, 15.0321, 15.9447, 7.50281
752, 1, 453, 12.8069, 4.89135e-05, 1.96617, 0.043665, 15.8525, 0.52929, -3.65374, 0.157904, 620.34, 0.00600315, 10.3425, 1.59972, 163.954, 25.9436, -23.0527, 1.85859, -91.1473, 12.856, 9.23963, 1.51834, 28.1622, 2.31392, 75.6319, 64.2116, 12.4033
753, 2, 453, 10.3472, 6.77712e-06, 3.34242, 0.0602594, 2.13431, 0.0564332, -8.75162, 1.64898, 631.576, 0.0088358, 6.83, 1.13062, 14.5773, 2.44368, -30.1458, 4.44868, -16.3298, 4.95201, 17.2434, 4.40511, 38.1299, 4.87047, 6.41795, 25.8038, 6.77634
754, 3, 453, 12.2363, 1.39554e-05, 6.0968, 0.102635, 5.96736, 0.149882, -5.76242, 0.811542, 622.49, 0.0130209, 2.169, 0.441403, 12.9432, 2.654, -22.9399, 9.56362, -18.3118, 9.29952, 8.15228, 1.72365, 26.414, 2.79237, 11.1932, 30.582, 2.39867
755, 0, 454, 13.8186, 0.000132538, 0.768264, 0.0189604, 38.6081, 1.49854, -4.17033, 0.0627426, 616.977, 0.00375523, 8.7035, 1.71795, 336.026, 67.5969, -14.6769, 4.05049, -128.58, 40.1008, 4.08581, 1.90805, 18.781, 4.3853, 145.71, 171.201, 3.62348
756, 1, 454, 16.0672, 0.000114465, 0.556123, 0.0111772, 40.9334, 1.3027, -1.4796, 0.0381044, 607.075, 0.00229216, 9.4355, 1.37682, 386.227, 57.6826, -25.5204, 0.518261, -261.846, 10.1576, -0.237916, 0.032315, nan, nan, nan, nan, 49.2424
757, 2, 454, 12.1083, 0.000165874, 0.722656, 0.0373144, 23.121, 1.7973, -4.7863, 0.0954494, 625.792, 0.00525712, 7.7815, 1.20905, 179.916, 31.2578, -22.2656, 2.57048, -92.5178, 13.5455, -0.711988, 0.333223, nan, nan, nan, nan, 8.66204
758, 3, 454, 11.1557, 2.02379e-05, 1.29074, 0.049072, 3.84058, 0.213802, -3.47363, 0.310885, 630.118, 0.00480264, 9.25, 1.89834, 35.5254, 7.55421, -29.7374, 5.53466, -20.0366, 5.72231, -1.25729, 0.949611, nan, nan, nan, nan, 5.37295
759, 1, 455, 14.4738, 0.000103719, 0.798954, 0.0190555, 31.2838, 1.14925, -4.68458, 0.0567227, 612.629, 0.00326303, 7.861, 1.08359, 245.922, 35.0819, -20.7149, 1.82725, -212.125, 36.098, -1.46681, 0.404852, nan, nan, nan, nan, 11.3366
760, 2, 455, 12.7036, 3.63822e-05, 1.26231, 0.105558, 1.17162, 0.169703, 17.5693, 2.45043, 623.375, 0.0126141, 9.2855, inf, 10.8791, inf, -20.5564, 2.89996, -5.4966, 1.43931, 62.5644, 259.883, 73.1011, 151.825, 1.5453, inf, 7.0885
761, 0, 456, 13.6515, 6.90632e-05, 0.411168, 0.0255526, 7.99937, 0.741936, -5.89999, 0.151943, 616.497, 0.00327777, 8.182, 0.460129, 65.4508, 7.09923, -20.5755, 0.729337, -44.9866, 2.68004, -0.205669, 0.0441948, nan, nan, nan, nan, 28.2112
762, 1, 456, 12.0811, 5.31142e-05, 1.73784, 0.0493658, 13.4567, 0.577654, -8.2138, 0.236216, 624.781, 0.00713882, 7.357, 1.33059, 99.0009, 18.4028, -23.7969, 1.64901, -59.2573, 6.67097, 45.4977, 34.3758, 62.0778, 23.4514, 19.3486, 102.645, 14.431
763, 2, 456, 12.4582, 1.2514e-05, 5.93449, 0.799309, 1.44456, 0.256175, 4.48096, 8.09866, 622.81, 0.0431459, 10.772, 1.978, 15.5608, 3.97232, -13.2596, 17.8581, -2.86924, 3.62407, 6.50108, 1.80259, 23.5049, 3.25868, 14.8673, 4.38663, 0.742496
764, 0, 457, 10.3532, 4.15116e-05, 1.302, 0.173174, 2.4547, 0.489431, -9.08708, 2.34707, 632.281, 0.0185601, 5.51, 0.421583, 13.5254, 2.88851, -19.0436, 3.11761, -6.48851, 1.41875, 8.04708, 6.97403, 25.8558, 11.204, 5.44047, 7.93849, 6.10839
765, 1, 457, 10.3738, 2.23883e-05, 1.80589, 0.12949, 2.50629, 0.267057, -0.812321, 1.14307, 632.165, 0.0117923, 7.103, 1.58687, 17.8022, 4.40636, -26.4501, 14.026, -12.0625, 11.5178, -10.9096, 14.2896, nan, nan, nan, nan, 1.8858
766, 0, 458, 13.0425, 1.55097e-05, 2.80149, 0.248231, 0.979393, 0.102322, 3.1866, 1.99225, 618.811, 0.0102594, 5.4195, inf, 5.30782, inf, -15.583, 6.63792, -1.7862, 0.927178, 3.76266, 0.933301, 17.8657, 2.21573, 4.57998, inf, 2.34757
767, 0, 459, 11.2589, 6.96628e-05, 0.894753, 0.0529927, 8.46631, 0.750766, -2.16107, 0.324191, 625.455, 0.00698476, 7.129, 1.81247, 60.3563, 16.2515, -14.6887, 1.86053, -42.4349, 7.35079, 3.09652, 0.844943, 16.2028, 2.21062, 32.4442, 35.8297, 7.89487
768, 1, 459, 14.5798, 2.16626e-05, 1.99399, 0.0428155, 7.26075, 0.235425, -4.70624, 0.373565, 610.474, 0.00613884, 6.852, 0.774083, 49.7507, 5.84734, -28.3533, 2.16238, -33.8179, 4.4504, -12.4343, 2.75958, nan, nan, nan, nan, 13.1121
769, 2, 459, 13.6888, 9.39945e-06, 8.18645, 0.180191, 3.16881, 0.10526, -2.58121, 2.89064, 614.319, 0.0234039, 1.787, 1.33497, 5.66266, 4.23444, -28.2007, 4.95275, -10.9145, 2.66201, 11.3892, 1.17778, 31.3628, 1.62165, 4.8009, 13.0938, 5.69394
770, 0, 460, 10.8294, 8.28402e-05, 0.651885, 0.0435843, 8.918, 0.895543, 0.950615, 0.27367, 625.875, 0.00593165, 7.694, 1.14233, 68.6151, 12.2987, -28.6249, 5.81084, -102.395, 55.9256, -0.238926, 0.361716, nan, nan, nan, nan, 4.92611
771, 1, 460, 11.9259, 0.000124893, 1.34386, 0.0314573, 38.3582, 1.41128, -6.64615, 0.103781, 622.389, 0.00619575, 8.017, 1.3998, 307.518, 54.873, -19.1459, 2.29141, -451.122, 244.952, 6.87115, 1.55779, 24.1348, 2.73585, 135.998, 1629.8, 8.35551
772, 2, 460, 14.253, 2.22312e-05, 1.13903, 0.0256575, 7.10404, 0.239028, -2.12286, 0.175671, 613.004, 0.00329658, 8.2485, 0.881163, 58.5977, 6.56297, -10.5442, 4.87491, -11.9832, 5.74585, 1.58996, 0.419941, 11.6963, 1.54462, 49.597, 8.23612, 2.16296
773, 0, 463, 10.5701, 2.20714e-05, 1.3543, 0.0544707, 3.97056, 0.230973, 2.53198, 0.162832, 635.606, 0.00408553, 7.836, 1.9904, 31.1133, 8.10759, -21.7685, 3.78356, -21.0877, 5.71707, -29.5728, 28.1099, nan, nan, nan, nan, 5.75345
774, 1, 463, 13.7065, 1.52734e-05, 2.18351, 0.0238803, 10.0531, 0.163313, -4.69997, 0.0987251, 623.772, 0.00287981, 4.591, 0.917036, 46.1538, 9.24949, -27.6931, 4.85442, -45.5171, 16.0431, -72.3896, 37.0464, nan, nan, nan, nan, 5.70473
775, 0, 465, 11.8301, 0.000113029, 0.943212, 0.0485815, 15.7982, 1.20047, -5.12104, 0.102689, 634.139, 0.00540365, 8.21, 1.49293, 129.703, 25.562, -5.58967, 3.08112, -25.0225, 10.4676, 1.04741, 0.129554, 9.33768, 0.57749, 123.083, 27.2711, 1.81417
776, 1, 465, 13.2565, 9.15875e-06, 1.53223, 0.0933989, 1.78932, 0.160173, 10.4678, 1.47484, 626.341, 0.00795277, 15.0685, 3.46376, 26.9624, 6.65115, 1.06107, 2.28716, -3994.69, 1.94846e+10, 1.53558, 0.0949103, 11.3769, 0.351589, 26.933, 5.77989e+12, 0.463926
777, 2, 465, 12.9202, 4.06746e-05, 1.54055, 0.0419744, 10.7465, 0.434485, -4.78492, 0.157459, 628.548, 0.00500296, 6.192, 0.602094, 66.5423, 7.00743, -15.0486, 2.60347, -30.6482, 6.03124, 2.7391, 0.43542, 15.1673, 1.20553, 49.9036, 11.9243, 5.78021
778, 3, 465, 12.5772, 2.44535e-05, 1.93115, 0.0596633, 5.69672, 0.264708, -3.93638, 0.606001, 630.542, 0.00823041, 5.653, 1.04178, 32.2036, 6.12046, -28.424, 1.86314, -32.1394, 3.43933, -7.75355, 1.59279, nan, nan, nan, nan, 15.2559
779, 0, 466, 14.8045, 4.36953e-05, 0.67402, 0.0446212, 4.7523, 0.455242, -4.84414, 0.126809, 616.47, 0.00351857, 4.445, 0.497839, 21.124, 3.11322, -15.8346, 6.93561, -12.5313, 7.86914, -8.47783, 10.6821, nan, nan, nan, nan, 2.28309
781, 2, 466, 13.4939, 5.667e-05, 2.95461, 0.134072, 8.98875, 0.612924, -9.78787, 0.845179, 624.205, 0.0183422, 7.141, 1.88387, 64.1887, 17.4901, -32.5822, 1.95506, -37.3906, 3.76456, -53.3297, 44.1985, nan, nan, nan, nan, 16.6656
782, 0, 467, 14.4983, 0.000463783, 0.102614, 0.0358393, 9.47544, 6.16499, 31.5212, 1.91551, 616.767, 0.0219606, 4.423, 1.28975, 41.9099, 29.8811, -8.41932, 6.73818, -13.0765, 11.3308, -0.100475, 0.326885, nan, nan, nan, nan, 1.24949
783, 1, 467, 15.4655, 1.87511e-05, 0.522362, 0.0344689, 2.28001, 0.222301, -1.44173, 0.286374, 613.064, 0.00293549, 6.218, 0.692978, 14.1771, 2.0993, -28.1843, 3.14449, -14.5742, 3.03055, -0.152622, 0.150643, nan, nan, nan, nan, 8.96308
784, 2, 467, 14.4934, 9.72445e-05, 1.03604, 0.0106899, 67.4607, 1.19063, -5.42928, 0.0469995, 617.538, 0.00329284, 8.172, 1.50887, 551.289, 102.254, -18.9683, 1.56853, -934.735, 354.366, -60.9917, 38.4418, nan, nan, nan, nan, 12.093
785, 3, 467, 11.7383, 1.85547e-05, 1.10601, 0.0806787, 1.82022, 0.197793, 0.272791, 1.65498, 633.103, 0.00881816, 7.2835, 0.513136, 13.2576, 1.71691, -17.7483, 1.28198, -6.24337, 0.592457, 7.64142, 3.96518, 25.2223, 6.544, 5.04379, 4.74526, 13.8444
786, 4, 467, 12.4629, 2.37723e-05, 2.60298, 0.100084, 4.4574, 0.252323, -6.4802, 0.683376, 629.401, 0.0106738, 6.982, 0.966468, 31.1216, 4.65424, -30.5007, 7.95011, -19.7736, 8.56148, -39.0097, 31.239, nan, nan, nan, nan, 3.83651
